lgd_state_code,lgd_district_code,district_name,state_name,Demand_Chronic,Demand_Acute,Realizability_Chronic,Realizability_Acute,Demand_Overall,Realizability_Overall,MAI_Overall,MAI_Chronic,MAI_Acute,quadrant_overall,quadrant_chronic,quadrant_acute,confidence_score,MAI_Overall_hist,MAI_Chronic_hist,MAI_Acute_hist,slope_overall,slope_chronic,slope_acute,Future_MAI_Overall_beta_0.2,Future_MAI_Chronic_beta_0.2,Future_MAI_Acute_beta_0.2,Future_MAI_Overall_beta_0.3,Future_MAI_Chronic_beta_0.3,Future_MAI_Acute_beta_0.3,Future_MAI_Overall_beta_0.4,Future_MAI_Chronic_beta_0.4,Future_MAI_Acute_beta_0.4,Future_MAI_Overall,Future_MAI_Chronic,Future_MAI_Acute,Future_Demand_Overall,Future_Realizability_Overall,Future_Demand_Chronic,Future_Realizability_Chronic,Future_Demand_Acute,Future_Realizability_Acute,quadrant_overall_future,quadrant_chronic_future,quadrant_acute_future,census_total_population,literacy_rate,sex_ratio,latrine_access_rate,tap_water_rate,nfhs5_high_blood_sugar_pct,nfhs5_elevated_bp_pct,nfhs5_women_overweight_pct,nfhs5_women_tobacco_pct,nfhs5_men_tobacco_pct,nfhs5_women_alcohol_pct,nfhs5_men_alcohol_pct,nfhs5_child_diarrhoea_pct,nfhs5_child_ari_pct,nfhs5_improved_sanitation_pct,nfhs5_improved_water_pct,nfhs5_child_underweight_pct,nightlight_log_mean,nightlight_growth_rate,census_total_population__imputed_state_avg,census_total_population__imputed_national_avg,literacy_rate__imputed_state_avg,literacy_rate__imputed_national_avg,sex_ratio__imputed_state_avg,sex_ratio__imputed_national_avg,latrine_access_rate__imputed_state_avg,latrine_access_rate__imputed_national_avg,tap_water_rate__imputed_state_avg,tap_water_rate__imputed_national_avg,nfhs5_high_blood_sugar_pct__imputed_state_avg,nfhs5_high_blood_sugar_pct__imputed_national_avg,nfhs5_high_blood_sugar_pct__imputed_nfhs4_trend_adjusted,nfhs5_elevated_bp_pct__imputed_state_avg,nfhs5_elevated_bp_pct__imputed_national_avg,nfhs5_elevated_bp_pct__imputed_nfhs4_trend_adjusted,nfhs5_women_overweight_pct__imputed_state_avg,nfhs5_women_overweight_pct__imputed_national_avg,nfhs5_women_overweight_pct__imputed_nfhs4_trend_adjusted,nfhs5_women_tobacco_pct__imputed_state_avg,nfhs5_women_tobacco_pct__imputed_national_avg,nfhs5_women_tobacco_pct__imputed_nfhs4_trend_adjusted,nfhs5_men_tobacco_pct__imputed_state_avg,nfhs5_men_tobacco_pct__imputed_national_avg,nfhs5_men_tobacco_pct__imputed_nfhs4_trend_adjusted,nfhs5_women_alcohol_pct__imputed_state_avg,nfhs5_women_alcohol_pct__imputed_national_avg,nfhs5_women_alcohol_pct__imputed_nfhs4_trend_adjusted,nfhs5_men_alcohol_pct__imputed_state_avg,nfhs5_men_alcohol_pct__imputed_national_avg,nfhs5_men_alcohol_pct__imputed_nfhs4_trend_adjusted,nfhs5_child_diarrhoea_pct__imputed_state_avg,nfhs5_child_diarrhoea_pct__imputed_national_avg,nfhs5_child_diarrhoea_pct__imputed_nfhs4_trend_adjusted,nfhs5_child_ari_pct__imputed_state_avg,nfhs5_child_ari_pct__imputed_national_avg,nfhs5_child_ari_pct__imputed_nfhs4_trend_adjusted,nfhs5_improved_sanitation_pct__imputed_state_avg,nfhs5_improved_sanitation_pct__imputed_national_avg,nfhs5_improved_sanitation_pct__imputed_nfhs4_trend_adjusted,nfhs5_improved_water_pct__imputed_state_avg,nfhs5_improved_water_pct__imputed_national_avg,nfhs5_improved_water_pct__imputed_nfhs4_trend_adjusted,nfhs5_child_underweight_pct__imputed_state_avg,nfhs5_child_underweight_pct__imputed_national_avg,nfhs5_child_underweight_pct__imputed_nfhs4_trend_adjusted,nightlight_log_mean__imputed_state_avg,nightlight_log_mean__imputed_national_avg,nightlight_growth_rate__imputed_state_avg,nightlight_growth_rate__imputed_national_avg
2,15,Bilaspur,Himachal Pradesh,0.3934183319776823,0.3681147183079654,0.3577453580039925,0.7362964312709921,0.3807665251428238,0.5470208946374923,0.4563849748092466,0.3751580760408731,0.5206165127889063,Star,Star,Underserved,1.0,0.3113103633687744,0.168780081082442,0.4496668625846848,0.036268652860118,0.0515944987396077,0.0177374125510553,0.4636387053812702,0.3854769757887946,0.5241639952991174,0.467265570667282,0.3906364256627554,0.5259377365542229,0.4708924359532938,0.3957958755367162,0.5277114778093285,0.467265570667282,0.3906364256627554,0.5259377365542229,0.394121583839036,0.552188587467025,0.4161030020098293,0.361086856640473,0.3721401656682429,0.7432903182935771,Star,Star,Underserved,381956.0,75.3018672307805,981.469569006661,70.6,81.1,17.9,22.1,29.1,1.8,33.3,0.3,26.2,6.3,0.0,80.8,92.9,38.8,0.7819022899345285,0.0273451527533423,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
19,307,Birbhum,West Bengal,0.3639107065941315,0.6039394219180794,0.3361269062492681,0.3802424157023695,0.4839250642561054,0.3581846609758188,0.4163346431397157,0.349743019885273,0.4792112109790661,Deprioritize,Deprioritize,Underserved,1.0,0.3157745900662796,0.1600374606551027,0.4095628379328165,0.025140013268359,0.0474263898075425,0.0174120932615624,0.4213626457933875,0.3592282978467815,0.4826936296313786,0.4238766471202234,0.3639709368275358,0.4844348389575348,0.4263906484470593,0.36871357580829,0.486176048283691,0.4238766471202234,0.3639709368275358,0.4844348389575348,0.4946651563401024,0.3630995930404573,0.3848953554755951,0.3384999468188172,0.6044349572046098,0.3876992392620976,Deprioritize,Deprioritize,Underserved,3502404.0,61.62758493880204,955.6451432783152,24.1,12.6,16.4,17.5,13.4,8.1,50.3,1.7,18.0,9.5,4.7,55.0,99.4,41.8,0.8835900063862049,0.0302909213162799,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
14,252,Bishnupur,Manipur,0.4954017221101578,0.2859843870402365,0.3876916349117834,0.4306066590288875,0.3906930545751971,0.4091491469703354,0.3998146195509571,0.4382500468716462,0.3509227570816982,Star,Star,Niche,1.0,0.2622513417024204,0.2316313132445296,0.2613762632500707,0.0343908194621341,0.0516546834067791,0.0223866234579068,0.4066927834433839,0.448580983553002,0.3554000817732795,0.4101318653895973,0.4537464518936799,0.3576387441190702,0.4135709473358108,0.4589119202343578,0.3598774064648609,0.4101318653895973,0.4537464518936799,0.3576387441190702,0.4002247664595334,0.4202673787045725,0.520577287148884,0.3915757301333765,0.279872245770183,0.4489590272757686,Star,Star,Niche,237399.0,65.85242566312411,998.6109006415114,92.3,28.4,13.4,23.6,40.9,48.8,60.2,0.8,44.3,9.7,2.1,52.6,77.7,11.7,0.7528396575624128,0.0407054818998253,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,705,Biswanath,Assam,0.3600393973663461,0.470884424790931,0.2857547019944458,0.3673976719971815,0.4154619110786385,0.3265761869958136,0.3683476167454536,0.3207537228165561,0.4159349004927573,Underserved,Star,Underserved,1.0,0.2848664105073397,0.2158821151657283,0.3461374745723758,0.0208703015595284,0.0262179019127069,0.0174493564800953,0.3725216770573593,0.3259973031990975,0.4194247717887763,0.3746087072133121,0.3286190933903682,0.4211697074367859,0.376695737369265,0.3312408835816389,0.4229146430847954,0.3746087072133121,0.3286190933903682,0.4211697074367859,0.4240529989658013,0.3308438085933831,0.3731667239654976,0.2882932055943153,0.4749392739661051,0.373394411592451,Underserved,Star,Underserved,1924110.0,57.614793333021495,955.5871304517514,59.20000000000001,7.400000000000001,8.1,23.5,10.6,27.8,61.6,11.5,40.5,3.7,2.0,76.6,76.2,41.0,0.5927201441988585,0.0313851753368028,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
20,322,Bokaro,Jharkhand,0.3343466193616122,0.5725895600921243,0.3593404936974078,0.3634677002717833,0.4534680897268682,0.3614040969845955,0.4048274020852199,0.3466183481402289,0.456199310177379,Star,Star,Star,0.368421052631579,0.3122308481161321,0.127306630244728,0.3959055084425447,0.0231491384922719,0.0548279294738752,0.0150734504337085,0.4094572297836742,0.3575839340350039,0.4592140002641207,0.4117721436329015,0.3630667269823914,0.4607213453074916,0.4140870574821286,0.368549519929779,0.4622286903508624,0.4117721436329015,0.3630667269823914,0.4607213453074916,0.4623664019040031,0.3666722322672137,0.3557360546174697,0.3615622260248462,0.5689967491905366,0.3717822385095813,Star,Star,Star,2062330.0,61.75151406418953,922.3681426388904,33.5,22.3,13.64459492481203,20.35930469924812,15.86825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,37.74138315988647,2.156295864661653,60.25000319548872,85.16777612781955,49.44383515037593,1.289132293495295,0.0236689750137087,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
18,281,Bongaigaon,Assam,0.2175398599892901,0.402412202700227,0.2876183287020044,0.4540073941176488,0.3099760313447585,0.3708128614098266,0.3390325930517773,0.2501368644486206,0.4274320010353379,Niche,Niche,Niche,1.0,0.2528287416068827,0.1609532099711869,0.3153108534437981,0.0215509628612236,0.0222959136193584,0.0280302868978849,0.343342785624022,0.2545960471724923,0.4330380584149149,0.3454978819101444,0.2568256385344281,0.4358410871047034,0.3476529781962667,0.259055229896364,0.4386441157944918,0.3454978819101444,0.2568256385344281,0.4358410871047034,0.3141245624996379,0.3797981958731766,0.2263578727708796,0.2897537125055002,0.4018912522283964,0.4698426792408529,Niche,Niche,Niche,738804.0,58.75414859692151,965.8558131861698,56.39999999999999,5.4,12.6,13.6,16.9,18.8,45.7,1.0,13.2,4.4,1.6,72.5,95.3,35.3,0.6071359817353236,0.0305310888646325,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
24,676,Botad,Gujarat,0.3183711544397442,0.3984906161873547,0.3196434976143765,0.5894910381610269,0.3584308853135494,0.4545672678877017,0.4036470590299777,0.319006691692583,0.4846716899445552,Niche,Deprioritize,Niche,1.0,0.3653202913601308,0.1780689822090802,0.5392640077176867,0.0095816919174617,0.0352344273708756,-0.0136480794432828,0.4055633974134701,0.3260535771667581,0.4819420740558986,0.4065215666052162,0.3295770199038457,0.4805772661115703,0.4074797357969624,0.3331004626409333,0.479212458167242,0.4065215666052162,0.3295770199038457,0.4805772661115703,0.3612624805431221,0.457446345691808,0.3338432421159084,0.3223978696714523,0.388681718970336,0.5924948217121637,Niche,Deprioritize,Niche,2880365.0,65.52138357465113,932.8701295999668,53.900000000000006,42.8,16.7,12.852,27.3,5.3,48.9,0.4,1.3,5.4,0.6,72.0,99.2,32.3,0.7562058950109285,0.0277675909333366,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
21,349,Boudh,Odisha,0.2856105107917632,0.4986168338378454,0.2713067277714381,0.2483295031888879,0.3921136723148043,0.259818115480163,0.3191837016434871,0.2783667600487571,0.3518824670661618,Deprioritize,Deprioritize,Deprioritize,0.368421052631579,0.2251834929221837,0.0098785751493511,0.2740758869353945,0.0235000521803258,0.0671220462248514,0.0194516450326918,0.3238837120795522,0.2917911692937274,0.3557727960727001,0.3262337172975848,0.2985033739162125,0.3577179605759693,0.3285837225156174,0.3052155785386977,0.3596631250792385,0.3262337172975848,0.2985033739162125,0.3577179605759693,0.4010152844330861,0.2653954924917058,0.3069999460476207,0.2741469435567258,0.4950306228185516,0.2566440414266859,Deprioritize,Deprioritize,Deprioritize,441162.0,61.56740607758601,990.5786802030458,10.8,3.5000000000000004,13.14459492481203,20.35930469924812,12.46825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,71.03338315988648,0.4562958646616536,40.85000319548872,94.16777612781956,42.143835150375935,0.4654311419496548,0.0292082605825355,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
9,133,Budaun,Uttar Pradesh,0.3271657700510358,0.6466102545150711,0.2849038771651846,0.4309565758026037,0.4868880122830534,0.3579302264838941,0.4174589039759079,0.3053044322692897,0.5278834541493653,Underserved,Deprioritize,Star,0.368421052631579,0.3188247771483403,0.0987071158501444,0.4713911941425544,0.0246585317068918,0.0516493291047863,0.0141230650017027,0.4223906103172863,0.3156342980902469,0.5307080671497059,0.4248564634879754,0.3207992310007256,0.5321203736498762,0.4273223166586646,0.3259641639112042,0.5335326801500464,0.4248564634879754,0.3207992310007256,0.5321203736498762,0.4957863244601883,0.3640721551446936,0.3485552053068933,0.288862217077131,0.6430174436134835,0.4392820932122564,Underserved,Deprioritize,Star,3681896.0,42.02935118210835,871.111248887694,31.2,13.2,12.44459492481203,17.75930469924812,17.96825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,33.44138315988646,3.256295864661653,55.05000319548872,105.30877612781956,52.24383515037594,0.7827063220398247,0.0373082986646715,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
1,2,Budgam,Jammu And Kashmir,0.2661307144007411,0.4726080132970026,0.328589190090566,0.6157563619246322,0.3693693638488718,0.4721727760075991,0.4176196330402615,0.2957155320627633,0.5394547162498354,Star,Star,Star,0.368421052631579,0.3697372675952262,0.1498412950757192,0.5632783369667511,0.0119705913612588,0.036468559246761,-0.0059559051792289,0.4200137513125133,0.3030092439121155,0.5382635352139896,0.4212108104486392,0.3066560998367916,0.5376679446960667,0.422407869584765,0.3103029557614677,0.5370723541781439,0.4212108104486392,0.3066560998367916,0.5376679446960667,0.3712755323625276,0.4777767191150502,0.2798618172015598,0.3329571080036499,0.4626892475234955,0.6225963302264504,Star,Star,Star,753745.0,44.53084265898944,893.636585175899,84.3,30.4,10.343333333333334,18.821666666666665,33.346666666666664,3.453333333333333,39.52666666666666,0.24,9.982466666666664,39.93333333333334,6.093933333333332,73.79833333333332,99.17166666666668,14.558133333333334,0.9886401726709768,0.0383210244580316,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
9,134,Bulandshahr,Uttar Pradesh,0.3505283963772276,0.4891812552401193,0.4626011917582711,0.5304979643461984,0.4198548258086734,0.4965495780522347,0.4565947181018319,0.4026845588164774,0.509420906619665,Niche,Niche,Niche,0.368421052631579,0.349543668994706,0.1599603804942526,0.4747432467759971,0.0267627622767814,0.0606810445805562,0.0086694149609169,0.4619472705571882,0.4148207677325886,0.5111547896118483,0.4646235467848663,0.4208888721906442,0.51202173110794,0.4672998230125444,0.4269569766486999,0.5128886726040318,0.4646235467848663,0.4208888721906442,0.51202173110794,0.4287531379858083,0.5033683733245496,0.3719178316330851,0.4679242440651029,0.4855884443385316,0.5388125025839965,Niche,Niche,Niche,3499171.0,58.0610664640282,896.3024180874239,44.3,19.5,11.844594924812029,19.25930469924812,23.068255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,35.24138315988647,1.7562958646616535,72.15000319548872,104.96777612781956,32.44383515037593,1.182949424505811,0.0490657803728945,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
27,472,Buldhana,Maharashtra,0.3277210438009809,0.6236300998296025,0.3854658242391285,0.4492203729574471,0.4756755718152917,0.4173430985982878,0.4455557395757641,0.3554226530051969,0.5292894728151544,Underserved,Niche,Underserved,0.368421052631579,0.3332254195816702,0.1278986495599047,0.4606076666014763,0.0280825799985234,0.056881000861323,0.0171704515534195,0.4511722555754688,0.3667988531774614,0.5327235631258382,0.4539805135753211,0.3724869532635937,0.5344406082811802,0.4567887715751735,0.3781750533497261,0.5361576534365222,0.4539805135753211,0.3724869532635937,0.5344406082811802,0.4876935117228496,0.4222425049866302,0.3486914480230771,0.3888777217384747,0.6266955754226221,0.4556072882347857,Underserved,Niche,Underserved,2586258.0,72.68702503771858,933.5641017973026,35.3,33.2,10.65938888888889,23.26753333333333,17.711788888888886,11.975862068965515,36.46666666666667,1.433566666666662,14.666666666666666,75.3459434079696,3.202777777777778,67.16222222222221,89.4361111111111,40.55936111111111,0.6567200150773724,0.037955528412086,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
8,94,Bundi,Rajasthan,0.2692454955333658,0.4655053741779943,0.2442510448442428,0.3618657413622437,0.36737543485568,0.3030583931032432,0.3336708092611153,0.2564439385199629,0.4104271522877458,Deprioritize,Deprioritize,Deprioritize,0.368421052631579,0.2396531001518118,4.591375532268051e-06,0.3589825557284932,0.0235044272773258,0.0641098367861076,0.0128611491398131,0.3383716947165804,0.2692659058771844,0.4129993821157084,0.340722137444313,0.2756768895557951,0.4142854970296897,0.3430725801720456,0.2820878732344059,0.415571611943671,0.340722137444313,0.2756768895557951,0.4142854970296897,0.3762737470328149,0.3084698029244351,0.2906349307892233,0.2467593262488287,0.4619125632764066,0.3701802796000417,Deprioritize,Deprioritize,Deprioritize,1110906.0,52.66368171564471,924.7799570309792,19.1,19.9,12.44459492481203,18.25930469924812,14.668255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,37.34138315988647,0.7562958646616537,51.05000319548872,96.16777612781956,42.04383515037594,0.6966569381285757,0.0241560657302939,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
23,397,Burhanpur,Madhya Pradesh,0.3184127381768953,0.4759556299192693,0.263784669005617,0.4412677602797195,0.3971841840480823,0.3525262146426682,0.3741895735030671,0.2898144212201396,0.4582836183053012,Niche,Underserved,Niche,0.368421052631579,0.2777838104725393,0.0861961785711028,0.4160373396290133,0.0241014407576319,0.0509045606622591,0.0105615696690719,0.3790098616545935,0.2999953333525914,0.4603959322391155,0.3814200057303566,0.3050857894188173,0.4614520892060227,0.3838301498061198,0.3101762454850433,0.4625082461729299,0.3814200057303566,0.3050857894188173,0.4614520892060227,0.4060824962252172,0.3581884568180296,0.3398021734327528,0.2667946151185417,0.4723628190176816,0.4495822985175175,Niche,Underserved,Niche,757847.0,53.92632022030832,950.6800444783064,35.1,15.9,12.94459492481203,20.95930469924812,20.068255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,20.141383159886463,1.5562958646616536,64.45000319548872,99.06777612781956,44.74383515037594,0.5230690588844605,0.0317087322536291,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
10,194,Buxar,Bihar,0.2154648860809073,0.5502321973495794,0.5260563592292721,0.3440865206858887,0.3828485417152433,0.4350714399575803,0.4081255521646625,0.3366699771489462,0.435117779865829,Niche,Niche,Niche,1.0,0.3295920968460459,0.0117512349318312,0.399366867640982,0.0196333638296541,0.0812296855542787,0.0089377280562117,0.4120522249305933,0.3529159142598019,0.4369053254770713,0.4140155613135587,0.3610388828152298,0.4377990982826925,0.4159788976965242,0.3691618513706577,0.4386928710883137,0.4140155613135587,0.3610388828152298,0.4377990982826925,0.3888876303636586,0.4407531245698351,0.2316019762785931,0.5314064413819847,0.5461732844487243,0.3500998077576857,Niche,Niche,Niche,1706352.0,58.00719898356259,921.6173391878392,24.7,2.8,12.9,13.9,16.6,1.8,42.2,0.1,11.4,10.4,3.7,52.4,99.8,45.3,1.002212831380466,0.0662074833995527,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
18,282,Cachar,Assam,0.2886051902264281,0.4553686098654044,0.3090490876915662,0.3159305644599803,0.3719869000459163,0.3124898260757732,0.3409429889260292,0.2986522572198786,0.3792952174126821,Deprioritize,Niche,Underserved,1.0,0.2795987239695197,0.0993010807811826,0.3853969950346236,0.0153360662391273,0.049837794109674,-0.0015254444054853,0.3440102021738547,0.3086198160418134,0.378990128531585,0.3455438087977674,0.3136035954527807,0.3788375840910364,0.3470774154216801,0.3185873748637482,0.3786850396504879,0.3455438087977674,0.3136035954527807,0.3788375840910364,0.3788882047803424,0.3149844303766976,0.3075617735347026,0.3115991093814588,0.4502146360259821,0.3183697513719365,Deprioritize,Niche,Underserved,1736617.0,67.61007176596797,959.4362529392384,81.0,34.4,13.1,17.0,9.1,33.2,51.0,2.5,14.6,4.2,2.1,57.6,55.891776127819554,38.2,0.5237698004557231,0.0305268340194062,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
7,77,Central,Delhi,0.4046136352731009,0.1965703881245651,0.5796018948713988,0.9142012908305588,0.300592011698833,0.7469015928509788,0.4738276610078166,0.4842673122306463,0.4239161503912552,Niche,Underserved,Niche,0.368421052631579,0.3571866581088347,0.2675186897928278,0.4431079141123515,0.0291602507247454,0.0541871556094546,-0.004797940930274,0.4796597111527657,0.4951047433525372,0.4229565622052004,0.4825757362252402,0.5005234589134827,0.4224767681121729,0.4854917612977147,0.5059421744744281,0.4219969740191455,0.4825757362252402,0.5005234589134827,0.4224767681121729,0.3094903238759678,0.7503290157849322,0.4260030705289584,0.5781263299559197,0.1929775772229773,0.9225317016139446,Niche,Underserved,Niche,582320.0,75.96510509685397,891.7487760744068,90.8,91.87903999999996,15.344594924812029,21.05930469924812,39.36825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-82.85861684011354,-0.1437041353383463,99.05000319548871,100.46777612781956,33.34383515037594,3.440249861727043,-0.0025533395453052,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
29,531,Chamarajanagara,Karnataka,0.3726436547265944,0.2295548942647113,0.2475442420377954,0.4576127082787922,0.3010992744956528,0.3525784751582937,0.3258237607556358,0.3037199220655252,0.3241099147868301,Deprioritize,Deprioritize,Deprioritize,0.368421052631579,0.1989380819716066,0.0959478488292827,0.2873766376156392,0.0317214196960072,0.0519430183090606,0.0091833192927977,0.3321680446948372,0.3141085257273373,0.3259465786453897,0.335340186664438,0.3193028275582434,0.3268649105746694,0.3385123286340387,0.3244971293891495,0.3277832425039492,0.335340186664438,0.3193028275582434,0.3268649105746694,0.3131091169434332,0.3579658328099835,0.3974037429816838,0.249867690868324,0.2288144909051826,0.4660639747516432,Deprioritize,Deprioritize,Deprioritize,1020791.0,55.37656582003564,992.833311533273,23.5,32.5,12.603225806451611,26.97552182163188,24.309867172675524,10.4,27.24117647058824,0.9058823529411764,16.65294117647059,-61.34231499051233,0.3297912713472486,55.80094876660341,101.53851992409868,27.236449715370014,0.5869366739141,0.0258082454212654,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
2,16,Chamba,Himachal Pradesh,0.2567184189472974,0.3440645694933261,0.2271989650057471,0.6915633313061145,0.3003914942203117,0.4593811481559308,0.3714756916827836,0.2415080932033909,0.4877934397500736,Deprioritize,Deprioritize,Underserved,1.0,0.3035988194515793,0.0479646347780444,0.527298658120752,0.016969218057801,0.0483858646063366,-0.0098763045926696,0.3748695352943438,0.2511852661246582,0.4858181788315396,0.3765664571001239,0.2560238525852918,0.4848305483722727,0.378263378905904,0.2608624390459255,0.4838429179130057,0.3765664571001239,0.2560238525852918,0.4848305483722727,0.3071328188781315,0.4609953854351424,0.2750937648509607,0.2295087944489539,0.3391718729053025,0.6924819764213309,Deprioritize,Deprioritize,Underserved,519080.0,62.3876859058334,986.3768559620388,51.5,86.7,10.6,17.8,23.2,2.5,40.3,0.6,40.5,2.0,1.6,86.5,85.5,26.0,0.4167748639917735,0.0214544064342223,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
5,47,Chamoli,Uttarakhand,0.2944734862358819,0.4605679703489524,0.2592033161756543,0.6981131590272508,0.3775207282924171,0.4786582376014525,0.4250922328888935,0.2762761375112705,0.5670348849295573,Niche,Deprioritize,Niche,0.368421052631579,0.3254145852862596,0.0462880495948014,0.5464445049463573,0.0249194119006584,0.0574970219791172,0.0051475949958,0.4300761152690251,0.287775541907094,0.5680644039287174,0.432568056459091,0.2935252441050057,0.5685791634282973,0.4350599976491568,0.2992749463029174,0.5690939229278773,0.432568056459091,0.2935252441050057,0.5685791634282973,0.386419040469552,0.4838785097868268,0.3158629214917394,0.2613293223086049,0.4569751594473647,0.7064276972650488,Niche,Deprioritize,Niche,391605.0,71.6425990475096,1018.6761241500894,53.1,63.4,12.04459492481203,20.15930469924812,20.368255639097743,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,29.941383159886463,4.856295864661654,86.85000319548871,98.56777612781956,20.94383515037594,0.4409290271676737,0.0202802417502905,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
5,48,Champawat,Uttarakhand,0.3787216108591599,0.5357422793324471,0.2480797639103933,0.609789134025567,0.4572319450958035,0.4289344489679801,0.4428572370643007,0.3065178099388422,0.5715678617408578,Underserved,Underserved,Underserved,0.368421052631579,0.3485226771264845,0.1429776954340719,0.539627563863686,0.023583639984454,0.0408850286261925,0.0079850744692929,0.4475739650611915,0.3146948156640807,0.5731648766347164,0.4499323290596369,0.3187833185266999,0.5739633840816457,0.4522906930580823,0.3228718213893192,0.574761891528575,0.4499323290596369,0.3187833185266999,0.5739633840816457,0.4661302572729384,0.4341983514376,0.4001110461150174,0.250293030611835,0.5321494684308594,0.618103672263365,Underserved,Underserved,Underserved,259648.0,68.44882302193739,980.1563393708292,46.4,49.6,16.14459492481203,23.05930469924812,20.868255639097743,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,27.641383159886463,7.756295864661654,83.95000319548872,94.86777612781955,19.843835150375934,0.4473561288080599,0.0202699186092985,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False
