lgd_state_code,lgd_district_code,district_name,state_name,census_2011_district_code,notes,census_total_population,literacy_rate,sex_ratio,latrine_access_rate,tap_water_rate,nfhs5_high_blood_sugar_pct,nfhs5_elevated_bp_pct,nfhs5_women_overweight_pct,nfhs5_women_tobacco_pct,nfhs5_men_tobacco_pct,nfhs5_women_alcohol_pct,nfhs5_men_alcohol_pct,nfhs5_child_diarrhoea_pct,nfhs5_child_ari_pct,nfhs5_improved_sanitation_pct,nfhs5_improved_water_pct,nfhs5_child_underweight_pct,nightlight_log_mean,nightlight_growth_rate,census_total_population__imputed_state_avg,census_total_population__imputed_national_avg,literacy_rate__imputed_state_avg,literacy_rate__imputed_national_avg,sex_ratio__imputed_state_avg,sex_ratio__imputed_national_avg,latrine_access_rate__imputed_state_avg,latrine_access_rate__imputed_national_avg,tap_water_rate__imputed_state_avg,tap_water_rate__imputed_national_avg,nfhs5_high_blood_sugar_pct__imputed_state_avg,nfhs5_high_blood_sugar_pct__imputed_national_avg,nfhs5_high_blood_sugar_pct__imputed_nfhs4_trend_adjusted,nfhs5_elevated_bp_pct__imputed_state_avg,nfhs5_elevated_bp_pct__imputed_national_avg,nfhs5_elevated_bp_pct__imputed_nfhs4_trend_adjusted,nfhs5_women_overweight_pct__imputed_state_avg,nfhs5_women_overweight_pct__imputed_national_avg,nfhs5_women_overweight_pct__imputed_nfhs4_trend_adjusted,nfhs5_women_tobacco_pct__imputed_state_avg,nfhs5_women_tobacco_pct__imputed_national_avg,nfhs5_women_tobacco_pct__imputed_nfhs4_trend_adjusted,nfhs5_men_tobacco_pct__imputed_state_avg,nfhs5_men_tobacco_pct__imputed_national_avg,nfhs5_men_tobacco_pct__imputed_nfhs4_trend_adjusted,nfhs5_women_alcohol_pct__imputed_state_avg,nfhs5_women_alcohol_pct__imputed_national_avg,nfhs5_women_alcohol_pct__imputed_nfhs4_trend_adjusted,nfhs5_men_alcohol_pct__imputed_state_avg,nfhs5_men_alcohol_pct__imputed_national_avg,nfhs5_men_alcohol_pct__imputed_nfhs4_trend_adjusted,nfhs5_child_diarrhoea_pct__imputed_state_avg,nfhs5_child_diarrhoea_pct__imputed_national_avg,nfhs5_child_diarrhoea_pct__imputed_nfhs4_trend_adjusted,nfhs5_child_ari_pct__imputed_state_avg,nfhs5_child_ari_pct__imputed_national_avg,nfhs5_child_ari_pct__imputed_nfhs4_trend_adjusted,nfhs5_improved_sanitation_pct__imputed_state_avg,nfhs5_improved_sanitation_pct__imputed_national_avg,nfhs5_improved_sanitation_pct__imputed_nfhs4_trend_adjusted,nfhs5_improved_water_pct__imputed_state_avg,nfhs5_improved_water_pct__imputed_national_avg,nfhs5_improved_water_pct__imputed_nfhs4_trend_adjusted,nfhs5_child_underweight_pct__imputed_state_avg,nfhs5_child_underweight_pct__imputed_national_avg,nfhs5_child_underweight_pct__imputed_nfhs4_trend_adjusted,nightlight_log_mean__imputed_state_avg,nightlight_log_mean__imputed_national_avg,nightlight_growth_rate__imputed_state_avg,nightlight_growth_rate__imputed_national_avg,confidence_score
18,283,Darrang,Assam,325.0,,928500.0,52.4543887991384,953.6140281480328,50.6,2.2,11.0,16.7,13.3,10.2,43.0,0.3,7.8,2.1,2.3,67.9,99.7,33.1,0.6204031622219854,0.03210522672274095,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
23,401,Datia,Madhya Pradesh,422.0,,786754.0,62.46488737267304,872.5238422780056,22.1,10.8,11.844594924812029,17.45930469924812,13.768255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,27.34138315988647,0.35629586466165364,57.95000319548872,97.06777612781956,45.54383515037594,0.7610127874656256,0.031244714400340066,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
8,97,Dausa,Rajasthan,109.0,,1634409.0,57.39389589753849,905.378607976106,17.4,13.5,10.64459492481203,20.25930469924812,13.968255639097741,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,37.641383159886466,3.9562958646616533,60.55000319548872,99.36777612781955,26.74383515037594,1.047703010807275,0.01332804083777935,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
29,535,Davangere,Karnataka,567.0,,1945497.0,67.25993409396159,972.3205596107056,46.4,38.9,13.80322580645161,27.175521821631875,32.809867172675524,10.4,27.241176470588236,0.9058823529411765,16.65294117647059,75.15768500948766,1.4297912713472487,86.90094876660342,100.83851992409866,38.03644971537001,0.7775999723522836,0.040158090251809324,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
8,767,Deeg,Rajasthan,105.0,boundary_inherited=True (new LGD district); It is carved out from its former district bharatpur on 7 August 2023. It is situated 32 kilometres,2548462.0,58.108341423179944,879.7765920252323,20.3,18.0,11.244594924812029,21.75930469924812,18.168255639097744,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,18.34138315988647,5.056295864661654,58.750003195488716,79.06777612781956,29.543835150375937,0.8760703940000988,0.014950786728227165,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
5,49,Dehradun,Uttarakhand,60.0,,1696694.0,74.23294948882946,901.6990604114104,86.4,77.1,13.844594924812029,21.45930469924812,28.16825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,37.34138315988647,0.9562958646616537,100.05000319548871,104.86777612781955,29.343835150375938,1.3103985060441568,0.04359187252601502,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
21,351,Deogarh,Odisha,373.0,,312520.0,63.29802892614873,975.0995386462744,9.3,5.0,13.744594924812029,24.159304699248118,14.568255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,50.84138315988647,2.2562958646616535,55.35000319548872,90.96777612781955,36.143835150375935,0.4705968601079263,0.027448048328003377,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
20,324,Deoghar,Jharkhand,350.0,,1492073.0,53.18359088328788,925.2008330086113,16.4,2.5,15.844594924812029,20.45930469924812,11.468255639097741,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,38.44138315988646,5.056295864661654,46.750003195488716,91.96777612781955,44.643835150375935,0.9503763791444336,0.04316968371100312,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
9,137,Deoria,Uttar Pradesh,190.0,,3100946.0,60.47312658782191,1016.959405139466,21.2,16.5,15.44459492481203,21.35930469924812,21.068255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,31.041383159886465,6.1562958646616535,49.250003195488716,104.86777612781955,30.24383515037594,1.0664665236038413,0.052112804436023154,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
24,674,Devbhumi Dwarka,Gujarat,477.0,"boundary_inherited=True; The Devbhumi Dwarka district was created in Gujarat, India on August 15, 2013, when it was split from the Jamnagar district:",2160119.0,64.65079007221361,938.7313856139697,57.2,38.0,13.5,18.1,24.1,24.2,60.6,0.5,2.6,9.1,0.0,73.4,93.9,36.2,1.0401480819443034,0.02249177905987702,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
23,402,Dewas,Madhya Pradesh,437.0,,1563715.0,59.17759949862986,941.6372077545542,37.0,14.899999999999999,13.04459492481203,20.95930469924812,18.36825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,46.141383159886466,1.7562958646616535,71.45000319548872,98.86777612781955,43.34383515037594,0.7289379354600418,0.035825918881755764,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
16,269,Dhalai,Tripura,291.0,,378230.0,73.0288448827433,944.1874331770705,70.0,11.2,14.5,14.5,19.1,55.2,61.3,7.5,40.2,4.9,1.5,67.6,70.3,27.6,0.467684882538576,0.02513094740430294,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
22,377,Dhamtari,Chhattisgarh,412.0,,799781.0,68.37284206551544,1010.0201811021445,29.7,14.499999999999998,12.94459492481203,19.659304699248118,13.768255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,70.24138315988645,4.456295864661653,78.95000319548872,101.16777612781955,38.84383515037594,0.6053188433457675,0.03042130192808027,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
20,325,Dhanbad,Jharkhand,354.0,,2684487.0,64.15393332133849,909.3677184776764,39.8,30.2,14.44459492481203,19.159304699248118,18.46825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,44.34138315988647,6.456295864661653,53.05000319548872,84.26777612781956,41.24383515037594,1.4923743632278028,0.01263224686546902,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
23,403,Dhar,Madhya Pradesh,438.0,,2185793.0,49.28819883676084,964.3604664225213,30.099999999999998,20.0,13.04459492481203,21.35930469924812,15.868255639097741,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,45.34138315988647,3.1562958646616535,59.95000319548872,91.56777612781956,46.54383515037594,0.7708103231867153,0.03959604162063936,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
27,488,Dharashiv,Maharashtra,525.0,previously known as Osmanabad,1657576.0,68.64300641418554,923.9798731334189,27.699999999999996,34.1,11.75938888888889,21.76753333333333,20.311788888888884,11.975862068965517,36.46666666666667,1.433566666666662,14.666666666666666,-55.865700000000004,1.8027777777777778,48.762222222222206,91.6361111111111,43.75936111111111,0.6634797342576965,0.04044430452240891,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
33,571,Dharmapuri,Tamil Nadu,630.0,,1506843.0,60.902761601573616,946.0637502373102,19.0,27.6,16.34459492481203,22.35930469924812,29.16825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,42.04138315988647,2.556295864661654,62.15000319548872,102.56777612781956,28.24383515037594,0.7868690448220017,0.040469070227327146,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
29,536,Dharwad,Karnataka,562.0,,1847023.0,70.47362160622797,970.7759019895306,56.99999999999999,59.599999999999994,13.8,26.6,33.8,6.8,36.8,0.5,15.8,1.9,0.0,79.3,87.9,40.4,0.9465483044193774,0.043857352537122286,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
18,284,Dhemaji,Assam,308.0,,686133.0,61.65393589872517,953.4091200259644,44.8,1.8000000000000003,7.8,16.0,15.6,26.2,62.7,17.90799999999996,53.24399999999997,0.9,3.0,70.8,95.3,25.7,0.4551946749992095,0.02984459140308102,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
21,352,Dhenkanal,Odisha,383.0,,1192811.0,69.57598479557952,947.1508815804294,18.3,4.2,16.84459492481203,23.959304699248122,22.568255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,64.54138315988646,2.556295864661654,57.750003195488716,64.16777612781955,27.843835150375938,0.8503818155842986,0.02539982379699437,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
8,98,Dholpur,Rajasthan,106.0,,1206516.0,56.617400846735556,845.821980365549,16.4,15.6,10.64459492481203,17.159304699248118,14.068255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,33.24138315988647,1.4562958646616537,56.05000319548872,96.76777612781956,38.44383515037593,0.668018286028995,0.0198876995634395,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
18,285,Dhubri,Assam,301.0,,1949258.0,47.31754339343483,953.461849900987,43.3,1.5,8.2,18.2,12.4,21.8,55.0,0.3,5.1,9.8,1.7,61.8,96.7,37.8,0.6445444002562485,0.03968519272177597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
27,474,Dhule,Maharashtra,498.0,,2050862.0,63.09132452597981,945.7321463979712,31.2,62.6,13.4,21.4,23.9,11.975862068965517,15.6,17.90799999999996,1.152,15.7,2.1,58.9,89.9,46.0,0.6845790944416305,0.03551041312336642,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0.9473684210526316
12,230,Dibang Valley,Arunachal Pradesh,257.0,,50453.174399999996,55.42228885557221,813.3212505663797,70.1,18.8,15.844594924812029,28.75930469924812,29.568255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-78.85861684011354,1.0562958646616536,102.25000319548872,104.66777612781955,13.543835150375939,0.2955711628342191,0.01887164292782506,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
18,286,Dibrugarh,Assam,310.0,,1326335.0,66.68986342062902,960.7751827968435,78.7,9.2,15.4,18.1,20.9,27.9,57.7,17.90799999999996,51.9,5.8,2.5,75.3,98.1,32.0,1.0434072078519443,0.005975117704905633,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
8,768,Didwana-Kuchaman,Rajasthan,112.0,"boundary_inherited=True (new LGD district); The government had earlier turned Deedwana-Kuchaman, previously part of Nagaur, into a new district.",3307743.0,53.16688751211929,949.9465019969641,35.8,27.0,11.14459492481203,21.159304699248118,17.86825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,15.241383159886468,2.3562958646616536,78.25000319548872,71.46777612781955,30.043835150375937,0.6838692373985236,0.024375544507996855,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
18,299,Dima Hasao,Assam,315.0,Name changed from North Cachar Hills to Dima Hasao,214102.0,65.79714341762337,932.2936409090089,69.4,18.7,9.8,17.1,16.2,21.3,55.2,17.90799999999996,53.24399999999997,7.0,2.7,83.8,55.891776127819554,21.7,0.3815580958997913,0.02437902383115538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
13,244,Dimapur,Nagaland,265.0,,378811.0,73.39728782955089,919.0603564444715,94.4,5.7,12.0,18.6,21.1,16.4,44.0,1.7,25.7,2.2,0.6,81.1,92.4,29.8,0.9564687896934456,0.03215830086089234,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
33,572,Dindigul,Tamil Nadu,612.0,,2159775.0,68.61057286059891,998.0563177536546,33.3,50.9,14.44459492481203,19.659304699248118,29.76825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,52.24138315988646,4.356295864661654,67.05000319548873,101.76777612781956,28.44383515037594,0.8096934358905692,0.03460109867795881,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
23,404,Dindori,Madhya Pradesh,453.0,,704524.0,53.754591752729496,1001.9834447718612,9.3,4.7,13.54459492481203,21.659304699248118,8.668255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,29.34138315988647,1.7562958646616535,36.66800319548872,76.66777612781955,45.24383515037594,0.4854417754641837,0.03335335143144591,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
38,464,Diu,The Dadra And Nagar Haveli And Daman And Diu,494.0,,52074.0,73.08445673464685,1030.808829264488,58.8,91.87903999999997,14.44459492481203,20.25930469924812,34.768255639097745,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-102.95861684011354,2.3562958646616536,95.85000319548872,103.46777612781955,29.74383515037594,1.657659060629648,0.04248127295849051,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
1,4,Doda,Jammu And Kashmir,16.0,,409936.0,53.443220405136415,918.8077194920451,29.299999999999997,18.6,9.9,23.1,31.3,3.2,37.1,0.2,7.9,2.7,0.0,70.9,92.6,15.2,0.510506338358994,0.021208571976316787,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
28,747,Dr BR Ambedkar Konaseema,Andhra Pradesh,545.0,"boundary_inherited=True; The District is a newly formed district, getting divided from Erstwhile East Godavari District, as per District Reorganization Act,2022",5154296.0,63.80264152466215,1005.8061523422299,56.89999999999999,53.400000000000006,18.928909090909094,26.55909090909091,39.63213636363637,4.2,22.990909090909092,0.5090909090909091,24.61818181818182,-16.59545454545455,2.8045454545454547,79.02727272727272,103.52727272727272,23.35,0.77126151099918,0.030557972299101663,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
8,769,Dudu,Rajasthan,110.0,"boundary_inherited=True (new LGD district); Jaipur North, Jaipur South, Dudu and Phalodi districts have been carved out of Jaipur district",6626178.0,64.90868491610095,910.3833436115308,60.6,50.8,11.14459492481203,21.159304699248118,21.16825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,25.041383159886465,4.256295864661654,82.55000319548873,99.06777612781956,23.843835150375938,1.3676042035856657,0.026387621958363024,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
20,326,Dumka,Jharkhand,362.0,,1321442.0,50.88448830898366,976.6856041907873,9.8,2.3,12.844594924812029,21.75930469924812,8.668255639097742,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,43.34138315988647,2.2562958646616535,36.66800319548872,94.36777612781955,52.143835150375935,0.612454827078505,0.037200117473720956,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
8,99,Dungarpur,Rajasthan,124.0,,1388552.0,49.086458411352254,993.5221928066478,13.4,11.2,12.744594924812029,18.05930469924812,9.968255639097741,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,40.94138315988646,0.05629586466165365,57.35000319548872,96.06777612781956,52.04383515037594,0.6697048332195257,0.03313467030841059,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
22,378,Durg,Chhattisgarh,409.0,,3343872.0,68.88355774383709,987.9139243125115,33.0,21.8,16.244594924812027,19.75930469924812,22.368255639097743,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,55.34138315988647,0.25629586466165366,69.15000319548872,103.66777612781955,34.94383515037593,1.0023527857369574,0.028627729116391873,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
7,78,East,Delhi,93.0,,1709346.0,79.15296259505097,883.5768595041322,93.4,91.8,13.744594924812029,22.85930469924812,45.53099999999998,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-85.35861684011354,1.2562958646616535,105.25000319548872,97.46777612781955,19.24383515037594,3.440249861727043,-0.0025533395453052415,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
17,273,East Garo Hills,Meghalaya,294.0,,317917.0,60.439359958731366,971.9084745972968,81.7,9.2,9.3,15.3,7.0,6.3,54.0,0.9,36.8,9.2,1.6,83.9,67.0,26.5,0.5114573667600105,0.028451381184059675,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
28,505,East Godavari,Andhra Pradesh,545.0,,5154296.0,63.80264152466215,1005.8061523422299,56.89999999999999,53.400000000000006,21.7,29.0,44.4,3.2,25.5,0.7,25.9,13.3,2.2,77.7,97.9,22.4,0.77126151099918,0.030557972299101663,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
17,657,East Jaintia Hills,Meghalaya,299.0,boundary_inherited=True; It was created when the Jaintia Hills District was split into East and West Jaintia Hills Districts,395124.0,47.46029094663954,1013.0116921822861,47.7,18.2,6.852,18.7,15.2,49.2,68.5,3.6,42.0,10.6,4.8,83.6,74.6,23.6,0.487511377400152,0.02161199624709807,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
12,231,East Kameng,Arunachal Pradesh,247.0,,78690.0,48.861354682933026,1029.4003868471953,32.2,33.8,12.94459492481203,23.55930469924812,20.66825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-9.558616840113533,0.25629586466165366,62.750003195488716,83.96777612781955,19.14383515037594,0.3229157644000935,0.02183453619940504,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
17,274,East Khasi Hills,Meghalaya,298.0,,825922.0,69.98602773627533,1010.770567913738,69.2,54.0,9.1,24.5,15.6,29.8,51.9,1.2,24.0,11.5,5.1,80.9,90.0,23.8,0.6607978155167382,0.017683349086892772,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1.0
12,232,East Siang,Arunachal Pradesh,251.0,,99214.0,63.07174390710988,979.6871258679862,61.5,23.5,16.244594924812027,27.35930469924812,26.26825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,-75.75861684011353,5.756295864661654,97.25000319548872,103.66777612781955,15.543835150375937,0.3624659119781224,0.026671100148622777,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
20,327,East Singhbum,Jharkhand,357.0,,2293919.0,65.72590400968822,949.116409012815,49.9,26.200000000000003,13.244594924812029,19.55930469924812,20.16825563909774,13.536767025089604,41.43548928571428,2.694717857142855,22.78818928571428,31.141383159886466,0.7562958646616537,67.85000319548871,95.56777612781956,48.44383515037593,1.0639262644438356,0.02284563896397512,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
17,740,Eastern West Khasi Hills,Meghalaya,296.0,"boundary_inherited=True; It was formed by splitting the West Khasi Hills district,",383461.0,60.15683472373984,979.5111374958057,46.4,22.4,9.264545454545454,16.061818181818182,8.245454545454544,27.25,59.160000000000004,1.6600000000000001,34.85,37.06072727272727,0.0072727272727273196,98.69909090909091,79.15636363636364,26.674545454545456,0.3841448941919369,0.020735663534259183,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,False,False,True,False,False,True,False,False,False,False,0.368421052631579
